monthly_income_estimate,food_pct,groceries_pct,transport_pct,shopping_pct,entertainment_pct,utilities_pct,healthcare_pct,investments_pct,fuel_pct,savings_rate,spend_volatility_normalised
21502.08,0.2638,0.0993,0.0549,0.0376,0.0376,0.1059,0.0625,0.0072,0.0658,0.2654,0.2781
15125.46,0.4021,0.0859,0.076,0.0634,0.0127,0.1498,0.094,0.0108,0.0491,0.0563,0.3073
26729.4,0.3811,0.1289,0.0531,0.0748,0.0119,0.141,0.105,0.0142,0.04,0.05,0.2129
26249.67,0.3349,0.1184,0.1044,0.063,0.0089,0.1668,0.0711,0.0128,0.0698,0.05,0.2069
19064.14,0.2996,0.0898,0.0648,0.0469,0.0063,0.1294,0.104,0.0103,0.0444,0.2045,0.1912
20741.98,0.3909,0.1509,0.0668,0.0678,0.0217,0.1756,0.0263,0.0155,0.0165,0.0679,0.1663
17863.9,0.2689,0.141,0.0495,0.0607,0.0271,0.1685,0.1118,0.0176,0.021,0.1338,0.3061
21485.19,0.378,0.0731,0.0819,0.044,0.0167,0.1421,0.0972,0.0173,0.0467,0.1031,0.239
18735.13,0.2934,0.1238,0.1032,0.0563,0.019,0.1257,0.0847,0.005,0.0643,0.1246,0.1841
23492.71,0.3905,0.0721,0.0827,0.0642,0.0359,0.1698,0.0764,0.0181,0.0402,0.05,0.2827
23714.26,0.4915,0.1052,0.0529,0.0532,0.0179,0.1334,0.0981,0.0156,0.0106,0.0215,0.2285
29934.47,0.3552,0.1301,0.0605,0.0354,0.0084,0.1365,0.1316,0.022,0.0704,0.05,0.2202
25457.04,0.2451,0.146,0.0881,0.0575,0.016,0.1193,0.0218,0.0282,0.0591,0.219,0.2484
17545.93,0.4243,0.1303,0.079,0.0547,0.0045,0.1466,0.0642,0.0063,0.0401,0.05,0.1509
19155.19,0.3621,0.143,0.0452,0.047,0.0293,0.1834,0.0377,0.0126,0.0466,0.0931,0.268
18168.48,0.4004,0.0959,0.0979,0.0664,0.0197,0.1311,0.0801,0.0145,0.0297,0.0644,0.2082
29630.15,0.3774,0.1293,0.0667,0.0359,0.005,0.1447,0.0436,0.0077,0.006,0.1838,0.1922
26974.4,0.2537,0.0887,0.0703,0.0241,0.0154,0.1394,0.0392,0.0118,0.0519,0.3054,0.1866
17203.83,0.4205,0.1086,0.0416,0.0556,0.0224,0.1455,0.1241,0.005,0.0167,0.06,0.2211
24359.98,0.3424,0.0667,0.0784,0.039,0.0188,0.125,0.1066,0.005,0.0748,0.1433,0.2007
23614.31,0.3854,0.1229,0.0628,0.0461,0.0071,0.1524,0.1041,0.0044,0.0648,0.05,0.2155
22388.54,0.4498,0.1181,0.099,0.0315,0.0356,0.139,0.005,0.0073,0.0351,0.0795,0.202
29271.67,0.371,0.0823,0.073,0.0632,0.005,0.2305,0.0207,0.0186,0.0222,0.1135,0.2441
23563.16,0.3029,0.0949,0.0678,0.0667,0.009,0.1338,0.0481,0.0122,0.0644,0.2003,0.1892
20510.86,0.3593,0.0947,0.088,0.0304,0.0132,0.164,0.0908,0.005,0.0328,0.1218,0.2523
18948.71,0.3928,0.1569,0.0673,0.0383,0.0197,0.1638,0.005,0.005,0.0213,0.1301,0.1799
18572.2,0.3444,0.1467,0.1118,0.0257,0.0394,0.1438,0.0682,0.005,0.0634,0.0515,0.1981
17560.63,0.3613,0.0561,0.0954,0.1285,0.005,0.1565,0.0903,0.0272,0.0343,0.0454,0.2372
15374.57,0.2257,0.111,0.085,0.0391,0.0322,0.1232,0.0374,0.0051,0.0686,0.2727,0.1831
16882.29,0.2915,0.1427,0.0937,0.0634,0.021,0.2055,0.063,0.023,0.0256,0.0707,0.2647
20176.26,0.3904,0.1259,0.0939,0.0729,0.0233,0.1061,0.0231,0.0153,0.0207,0.1282,0.1611
29450.4,0.4201,0.1642,0.0679,0.0422,0.03,0.1431,0.005,0.0053,0.0528,0.0694,0.2086
15927.13,0.2624,0.129,0.0789,0.0502,0.0408,0.1645,0.005,0.0063,0.0565,0.2065,0.269
23668.37,0.2741,0.1724,0.0986,0.0279,0.0118,0.1429,0.1154,0.005,0.0294,0.1225,0.1566
21449.36,0.3683,0.1714,0.0787,0.0175,0.0079,0.0945,0.1012,0.0076,0.0425,0.1103,0.1595
28536.2,0.4511,0.0946,0.0909,0.0754,0.0273,0.156,0.0806,0.0129,0.0069,0.0043,0.1624
15162.17,0.3873,0.1352,0.0835,0.0481,0.0215,0.1226,0.0289,0.005,0.0485,0.1194,0.3448
16548.98,0.3706,0.0827,0.0867,0.0328,0.0159,0.1453,0.005,0.0289,0.0511,0.1809,0.1399
18792.87,0.2008,0.1509,0.0886,0.0434,0.0315,0.163,0.005,0.005,0.0184,0.2934,0.1818
16270.33,0.2285,0.035,0.071,0.0407,0.0159,0.1666,0.118,0.0215,0.005,0.2978,0.1967
28988.32,0.3769,0.1787,0.0795,0.0438,0.0216,0.1346,0.0241,0.0105,0.0745,0.0559,0.2499
16026.76,0.273,0.1138,0.0922,0.0545,0.0271,0.1547,0.0465,0.005,0.0632,0.17,0.1998
27220.07,0.2251,0.1614,0.0707,0.0143,0.0316,0.1413,0.0272,0.0229,0.0367,0.2689,0.1792
17726.68,0.3754,0.11,0.0781,0.0564,0.0375,0.1341,0.0094,0.0102,0.0445,0.1442,0.2616
24447.31,0.404,0.0892,0.1036,0.0345,0.0147,0.1388,0.1168,0.011,0.0372,0.05,0.2953
27669.99,0.1926,0.0865,0.0763,0.0744,0.005,0.1593,0.0677,0.0114,0.005,0.3217,0.2656
15589.04,0.4266,0.09,0.0962,0.0367,0.0188,0.1039,0.1123,0.006,0.0595,0.05,0.2853
16805.81,0.2465,0.1372,0.089,0.0443,0.017,0.0939,0.0235,0.005,0.0478,0.2957,0.2351
16261.91,0.2828,0.1133,0.0573,0.0399,0.0141,0.1603,0.0551,0.0089,0.0417,0.2267,0.1888
20893.43,0.3558,0.1077,0.0782,0.0799,0.0204,0.1489,0.005,0.0144,0.059,0.1307,0.1587
19072.38,0.3307,0.1434,0.0674,0.0446,0.0141,0.1521,0.1184,0.0166,0.0527,0.0601,0.1871
28955.98,0.3411,0.0931,0.0968,0.0425,0.0096,0.1389,0.005,0.005,0.0153,0.2526,0.2266
23579.94,0.3987,0.1414,0.0766,0.0231,0.037,0.1449,0.0377,0.005,0.0714,0.0643,0.1684
17901.53,0.2446,0.1433,0.06,0.04,0.0298,0.1274,0.0113,0.0152,0.0596,0.2689,0.2513
20954.88,0.3885,0.0991,0.108,0.0459,0.0261,0.1157,0.0549,0.0212,0.0611,0.0795,0.2334
19341.59,0.5325,0.1015,0.0493,0.0123,0.0163,0.0936,0.0985,0.0144,0.0437,0.0379,0.2455
27349.1,0.4247,0.117,0.0847,0.0382,0.014,0.1165,0.0849,0.0172,0.0527,0.05,0.3213
24047.25,0.4088,0.1735,0.0469,0.0644,0.0095,0.1343,0.0406,0.0176,0.0674,0.0371,0.2617
18280.71,0.4358,0.1298,0.0743,0.0607,0.0168,0.0866,0.0616,0.0098,0.0363,0.0884,0.2007
15417.78,0.2643,0.1773,0.0544,0.0249,0.0218,0.1557,0.1103,0.0194,0.0402,0.1316,0.3921
16040.91,0.3657,0.0961,0.0926,0.0444,0.01,0.1428,0.0273,0.0204,0.078,0.1227,0.2347
28503.96,0.4011,0.1517,0.0874,0.0358,0.0319,0.1544,0.0348,0.0244,0.0352,0.0434,0.2228
25931.67,0.4432,0.0826,0.0406,0.0557,0.0354,0.1713,0.0396,0.005,0.0324,0.0942,0.2366
15000.46,0.2767,0.1607,0.1034,0.0611,0.0114,0.154,0.0732,0.0103,0.005,0.1443,0.2726
24107.03,0.2389,0.1021,0.0743,0.0555,0.0307,0.1314,0.0687,0.0109,0.0288,0.2586,0.2809
19586.16,0.4506,0.0853,0.053,0.0291,0.0206,0.1714,0.0778,0.0047,0.0577,0.05,0.2837
26302.08,0.35,0.1525,0.0949,0.0152,0.0305,0.1932,0.0516,0.0135,0.0341,0.0645,0.2056
29452.2,0.3457,0.0905,0.1024,0.0319,0.005,0.2196,0.0778,0.0126,0.0621,0.0523,0.2485
15623.68,0.4653,0.1095,0.058,0.0502,0.0215,0.1078,0.0948,0.021,0.022,0.05,0.302
24614.48,0.2407,0.1155,0.0901,0.0451,0.0097,0.2039,0.0982,0.0223,0.0207,0.1537,0.3177
26343.81,0.1695,0.0846,0.0844,0.0568,0.0182,0.1206,0.0665,0.0051,0.015,0.3794,0.2213
24871.53,0.2577,0.0694,0.0441,0.0891,0.0147,0.1093,0.0416,0.0118,0.048,0.3142,0.2279
17271.48,0.5152,0.098,0.0416,0.0404,0.0083,0.1839,0.0346,0.0061,0.0219,0.05,0.2606
15878.48,0.4224,0.1257,0.068,0.0313,0.0096,0.146,0.0922,0.0087,0.0462,0.05,0.2283
20944.69,0.2883,0.1068,0.0756,0.0535,0.032,0.1155,0.0397,0.0132,0.0391,0.2363,0.1701
24451.4,0.3893,0.1371,0.0839,0.005,0.0268,0.147,0.0874,0.0113,0.0356,0.0766,0.3428
27145.13,0.3028,0.1453,0.0765,0.0806,0.0213,0.1179,0.0194,0.005,0.0353,0.1958,0.2684
18244.99,0.3014,0.1177,0.0885,0.0713,0.0225,0.1625,0.005,0.0238,0.0489,0.1583,0.2861
26766.08,0.2283,0.1724,0.081,0.0601,0.031,0.1673,0.0162,0.0294,0.068,0.1463,0.2533
22851.02,0.4056,0.0858,0.0778,0.0417,0.0152,0.1259,0.0545,0.005,0.0374,0.1511,0.1864
22675.61,0.1599,0.1098,0.076,0.0502,0.0213,0.1557,0.0409,0.005,0.0603,0.3209,0.2306
23368.11,0.364,0.0799,0.0718,0.0456,0.0191,0.154,0.0518,0.0092,0.041,0.1636,0.1564
18687.71,0.3755,0.1239,0.0733,0.052,0.0089,0.1196,0.0384,0.0277,0.005,0.1755,0.2006
15360.08,0.2692,0.1045,0.1106,0.018,0.0167,0.1699,0.033,0.0079,0.0499,0.2202,0.1879
25163.19,0.2377,0.1994,0.0621,0.043,0.015,0.1106,0.0901,0.016,0.0095,0.2167,0.1179
29673.31,0.39,0.104,0.1044,0.015,0.0243,0.1237,0.1385,0.0148,0.0241,0.0612,0.2455
21237.28,0.1732,0.1531,0.0831,0.0334,0.01,0.1502,0.0859,0.0072,0.0674,0.2365,0.1499
22257.04,0.2035,0.0885,0.1099,0.0252,0.041,0.2057,0.0659,0.0259,0.0536,0.1808,0.1713
15377.99,0.4166,0.0945,0.0444,0.0799,0.0248,0.1521,0.0883,0.0171,0.0324,0.05,0.3665
16997.73,0.3075,0.073,0.0869,0.0494,0.0264,0.2253,0.005,0.0112,0.0377,0.1775,0.142
16371.33,0.4182,0.1836,0.0916,0.051,0.0294,0.0747,0.0685,0.0118,0.0651,0.0062,0.2435
21445.1,0.3757,0.1258,0.0546,0.0372,0.0118,0.1586,0.0367,0.005,0.0825,0.112,0.2999
21397.5,0.292,0.126,0.0502,0.0187,0.0334,0.1528,0.0412,0.0218,0.0379,0.2259,0.28
23468.86,0.3992,0.1368,0.0536,0.0403,0.0104,0.1596,0.0739,0.0044,0.0717,0.05,0.22
18586.0,0.4133,0.1436,0.0639,0.0538,0.03,0.0992,0.0924,0.005,0.0552,0.0436,0.2833
29484.58,0.2711,0.1115,0.1039,0.057,0.005,0.1768,0.0151,0.0105,0.078,0.1711,0.1631
26178.22,0.3099,0.0775,0.0633,0.0515,0.0334,0.1309,0.0744,0.005,0.0098,0.2443,0.1506
15936.47,0.2708,0.1189,0.0638,0.0543,0.0278,0.1166,0.0803,0.0057,0.0482,0.2136,0.253
17200.43,0.3461,0.1142,0.0527,0.0461,0.0088,0.1718,0.146,0.0095,0.055,0.05,0.1831
27921.27,0.4454,0.0823,0.0946,0.0568,0.0303,0.1677,0.0643,0.0187,0.0171,0.0227,0.2692
28095.65,0.3337,0.1742,0.073,0.0433,0.0066,0.1815,0.0836,0.0121,0.0418,0.0503,0.3284
24064.69,0.3949,0.1009,0.0792,0.0622,0.0251,0.1531,0.1037,0.006,0.025,0.05,0.24
21116.67,0.3558,0.1256,0.0523,0.0354,0.0098,0.1738,0.1099,0.007,0.0405,0.09,0.2041
29636.68,0.2351,0.0805,0.0856,0.0468,0.0524,0.086,0.1105,0.0331,0.0364,0.2335,0.2136
24947.19,0.2257,0.1724,0.108,0.0403,0.01,0.1385,0.0904,0.0283,0.0069,0.1794,0.2029
26281.71,0.1885,0.1244,0.0959,0.0468,0.0163,0.1463,0.0517,0.005,0.0257,0.2994,0.2513
16805.45,0.362,0.1113,0.0776,0.0292,0.0077,0.1722,0.0714,0.005,0.0691,0.0946,0.2684
16659.05,0.4502,0.1066,0.0662,0.0908,0.0228,0.0909,0.0741,0.0098,0.0464,0.0422,0.2193
26318.54,0.3699,0.0712,0.0858,0.0397,0.0147,0.1331,0.0132,0.0203,0.0187,0.2334,0.1726
18503.51,0.2083,0.1341,0.0434,0.0483,0.0185,0.1131,0.005,0.0067,0.0191,0.4034,0.1497
17464.3,0.3192,0.1287,0.0622,0.0406,0.012,0.1596,0.0894,0.0109,0.0359,0.1416,0.2332
27809.14,0.3506,0.1102,0.0767,0.0297,0.0061,0.1564,0.0303,0.005,0.0157,0.2193,0.2296
25368.7,0.309,0.0931,0.1089,0.076,0.0216,0.1505,0.1016,0.005,0.0356,0.0987,0.1755
21202.75,0.3194,0.1163,0.072,0.0554,0.0196,0.1145,0.054,0.0118,0.0266,0.2104,0.2903
24415.03,0.3196,0.1101,0.0856,0.0278,0.006,0.1759,0.02,0.0232,0.046,0.1859,0.1549
27215.76,0.2726,0.1107,0.0677,0.0226,0.0361,0.1287,0.1092,0.0183,0.0618,0.1724,0.1922
18061.31,0.4628,0.1156,0.0734,0.0729,0.0214,0.174,0.0256,0.005,0.0279,0.0212,0.137
16208.71,0.3138,0.0963,0.0799,0.0354,0.0232,0.1435,0.0551,0.0265,0.0428,0.1834,0.2798
23018.39,0.3124,0.1071,0.0751,0.0369,0.0238,0.1679,0.123,0.0086,0.0524,0.0927,0.3106
28213.43,0.2274,0.1141,0.086,0.0322,0.0194,0.1553,0.005,0.0154,0.005,0.3403,0.2103
28643.23,0.4083,0.1144,0.06,0.0395,0.0277,0.1578,0.1006,0.0043,0.0374,0.05,0.2543
26124.41,0.3622,0.1238,0.0649,0.0294,0.0341,0.1377,0.1289,0.0064,0.0627,0.05,0.1356
17796.3,0.3738,0.1686,0.0669,0.0833,0.0112,0.1221,0.0653,0.005,0.0412,0.0626,0.277
25609.18,0.3223,0.0717,0.0747,0.0592,0.0082,0.1399,0.1084,0.0117,0.0534,0.1504,0.3117
25968.76,0.2012,0.1459,0.0686,0.039,0.005,0.1559,0.1103,0.0251,0.0633,0.1858,0.2148
20100.07,0.393,0.1328,0.0744,0.0333,0.0418,0.1116,0.0906,0.0157,0.0284,0.0783,0.1833
15622.46,0.4004,0.0637,0.0882,0.0483,0.0233,0.1764,0.0935,0.0117,0.0062,0.0882,0.2316
15792.4,0.3013,0.1309,0.0862,0.0758,0.016,0.0933,0.1506,0.005,0.047,0.0938,0.2252
25914.47,0.3562,0.1237,0.0545,0.0802,0.0175,0.1614,0.1146,0.035,0.005,0.0519,0.2414
22789.69,0.3943,0.1036,0.1185,0.0406,0.005,0.1268,0.005,0.0175,0.005,0.1839,0.2217
26056.99,0.3476,0.1036,0.0919,0.0446,0.0189,0.143,0.0712,0.027,0.0878,0.0642,0.2426
18549.15,0.1336,0.1011,0.0702,0.0219,0.0102,0.169,0.0709,0.012,0.0384,0.3727,0.1853
27659.9,0.3083,0.0726,0.0788,0.0869,0.0076,0.1334,0.1374,0.005,0.0345,0.1355,0.171
16492.42,0.4779,0.1441,0.0972,0.005,0.0119,0.1075,0.024,0.0196,0.0503,0.0625,0.2067
15843.36,0.4199,0.1191,0.0985,0.0254,0.0219,0.2161,0.0392,0.0214,0.0212,0.0172,0.2221
15240.42,0.3417,0.1318,0.0652,0.0539,0.0098,0.1554,0.0884,0.0121,0.0692,0.0725,0.2469
21096.25,0.3763,0.1452,0.085,0.0346,0.0276,0.1743,0.0542,0.0213,0.0217,0.0598,0.1854
26346.77,0.227,0.1157,0.0711,0.0099,0.0161,0.1534,0.0555,0.0069,0.0527,0.2918,0.1781
21382.58,0.3209,0.1215,0.0788,0.0513,0.0208,0.1348,0.0732,0.005,0.0359,0.1578,0.2656
27443.49,0.2621,0.1626,0.0777,0.0294,0.026,0.1566,0.1194,0.005,0.0374,0.1238,0.2243
20808.35,0.2716,0.0873,0.1042,0.0463,0.0132,0.1352,0.1122,0.005,0.0282,0.1967,0.3051
24123.17,0.4804,0.1088,0.0751,0.0292,0.0139,0.0933,0.0518,0.0086,0.0592,0.0796,0.2325
17276.14,0.4471,0.1384,0.1051,0.0046,0.0158,0.1195,0.0696,0.0101,0.0397,0.05,0.2175
21311.05,0.3877,0.1106,0.085,0.0518,0.0046,0.1833,0.0785,0.0046,0.044,0.05,0.2143
25457.49,0.2887,0.119,0.036,0.0564,0.0222,0.1896,0.06,0.0226,0.005,0.2004,0.2267
22041.1,0.3154,0.1438,0.0741,0.0358,0.005,0.1426,0.1095,0.0084,0.0303,0.1352,0.162
29098.87,0.2437,0.1182,0.078,0.0696,0.019,0.1793,0.0311,0.005,0.0138,0.2423,0.3361
15406.6,0.3817,0.1279,0.1057,0.0401,0.031,0.0772,0.005,0.005,0.005,0.2215,0.2543
19180.41,0.2183,0.1381,0.0665,0.053,0.0179,0.1029,0.0382,0.005,0.0059,0.3542,0.2244
19746.86,0.3295,0.1039,0.096,0.0612,0.0386,0.0942,0.0718,0.0052,0.0465,0.1532,0.1118
22999.85,0.2559,0.1099,0.1302,0.0196,0.0215,0.1488,0.0798,0.0293,0.0657,0.1392,0.1834
17556.94,0.225,0.0846,0.1087,0.0484,0.005,0.1396,0.1281,0.0189,0.0282,0.2135,0.2619
18365.74,0.2126,0.121,0.0219,0.0594,0.0306,0.1677,0.0729,0.012,0.0726,0.2292,0.2573
20580.65,0.3427,0.0934,0.1,0.0442,0.0194,0.1414,0.1004,0.0149,0.0458,0.0979,0.1003
25316.54,0.4252,0.093,0.0485,0.0101,0.0099,0.1134,0.0661,0.005,0.0136,0.2152,0.0926
23648.17,0.4127,0.1391,0.06,0.0501,0.0327,0.1455,0.0482,0.015,0.0468,0.05,0.1942
15455.31,0.3389,0.1562,0.0712,0.0276,0.0281,0.1398,0.0473,0.0319,0.0324,0.1268,0.1792
18581.28,0.3161,0.079,0.0605,0.018,0.0137,0.1711,0.0177,0.0173,0.0361,0.2704,0.1921
19001.92,0.443,0.1134,0.0769,0.0273,0.015,0.1436,0.1179,0.0078,0.0052,0.05,0.165
25400.66,0.289,0.1511,0.0681,0.042,0.0268,0.177,0.138,0.005,0.0551,0.048,0.232
17345.43,0.3838,0.1667,0.076,0.0139,0.0217,0.097,0.1044,0.0196,0.0465,0.0705,0.3567
15767.48,0.3462,0.0725,0.0612,0.0509,0.0175,0.1332,0.005,0.005,0.0481,0.2603,0.263
16593.21,0.3559,0.1217,0.0636,0.0522,0.0342,0.1404,0.0986,0.0176,0.0659,0.05,0.0705
15515.65,0.2962,0.1267,0.0452,0.0527,0.0299,0.1336,0.0263,0.0165,0.005,0.2679,0.3425
16600.68,0.3954,0.1228,0.0831,0.0354,0.0242,0.172,0.0505,0.008,0.0586,0.05,0.2422
25655.27,0.3759,0.104,0.0968,0.0307,0.0308,0.1093,0.034,0.0194,0.0497,0.1493,0.2843
24710.13,0.3782,0.0938,0.0692,0.0409,0.0163,0.1479,0.1133,0.0285,0.0379,0.0741,0.1819
22035.37,0.366,0.1383,0.0852,0.0056,0.0337,0.0915,0.056,0.005,0.0651,0.1535,0.2768
19022.15,0.2891,0.1088,0.0736,0.0553,0.0187,0.1533,0.1101,0.0197,0.0239,0.1476,0.2154
25061.48,0.3058,0.1409,0.1035,0.06,0.0064,0.1418,0.0564,0.0122,0.051,0.122,0.2608
15731.49,0.333,0.1554,0.0919,0.0436,0.0073,0.0893,0.078,0.0134,0.0302,0.158,0.1909
15855.04,0.442,0.1289,0.1054,0.0233,0.005,0.1587,0.0237,0.0166,0.0638,0.0327,0.331
26125.26,0.2654,0.1389,0.0626,0.0339,0.0085,0.1397,0.0853,0.0147,0.0773,0.1736,0.2946
26721.93,0.4177,0.1354,0.0708,0.0711,0.0081,0.1727,0.0142,0.0129,0.0231,0.0741,0.2532
18530.75,0.4191,0.1196,0.0708,0.0824,0.0076,0.1388,0.0702,0.0168,0.0494,0.0252,0.167
23905.27,0.2856,0.1523,0.0366,0.0229,0.005,0.1142,0.0316,0.0141,0.0357,0.3019,0.2428
28437.24,0.3735,0.0977,0.079,0.0576,0.0107,0.1647,0.076,0.005,0.0285,0.1072,0.2034
17158.02,0.3358,0.0926,0.0717,0.032,0.0151,0.1603,0.0839,0.0207,0.0499,0.1379,0.3445
25156.86,0.3779,0.1432,0.0869,0.0481,0.027,0.1281,0.1037,0.0192,0.0159,0.05,0.2677
26978.34,0.3673,0.1109,0.0756,0.0889,0.005,0.173,0.0284,0.005,0.0474,0.0985,0.2551
18792.56,0.3398,0.1129,0.0847,0.0675,0.0345,0.1716,0.0316,0.005,0.0456,0.1069,0.2017
18525.47,0.2644,0.1716,0.0621,0.0386,0.0285,0.1566,0.1017,0.005,0.069,0.1026,0.2208
17036.19,0.3095,0.0945,0.0743,0.0733,0.0175,0.135,0.052,0.005,0.0406,0.1983,0.2263
21242.41,0.3047,0.1449,0.0842,0.0657,0.0181,0.1205,0.0698,0.0219,0.0604,0.1098,0.2751
17609.46,0.4591,0.0786,0.0761,0.0502,0.0335,0.1317,0.0757,0.0089,0.0675,0.0187,0.2011
23931.22,0.3327,0.1481,0.1127,0.0449,0.0165,0.1894,0.0263,0.0149,0.0537,0.0607,0.1697
19800.24,0.2497,0.1207,0.0747,0.0583,0.0083,0.1811,0.0475,0.0327,0.0352,0.1918,0.2205
21340.3,0.3137,0.1718,0.0623,0.0752,0.0133,0.1732,0.0843,0.005,0.0619,0.0394,0.2455
21234.42,0.398,0.1081,0.068,0.0488,0.0054,0.2084,0.0121,0.0231,0.0399,0.0881,0.2307
22288.28,0.3915,0.1168,0.0712,0.0776,0.0057,0.1808,0.0901,0.0091,0.0072,0.05,0.2062
28722.63,0.3794,0.116,0.1243,0.0525,0.012,0.1667,0.027,0.0075,0.0218,0.0928,0.3464
26669.77,0.3048,0.1059,0.0944,0.0833,0.0114,0.1453,0.0443,0.0104,0.053,0.1473,0.1221
16642.24,0.2494,0.1419,0.0986,0.0813,0.0083,0.172,0.1113,0.005,0.058,0.0743,0.2878
18181.22,0.2863,0.0915,0.0511,0.0549,0.0295,0.1355,0.0667,0.0153,0.0362,0.233,0.2081
26851.25,0.3113,0.1237,0.0501,0.0375,0.016,0.1788,0.1214,0.0224,0.0375,0.1013,0.2553
26577.54,0.3886,0.1083,0.0618,0.0521,0.019,0.1529,0.0787,0.0088,0.08,0.05,0.2911
24677.25,0.353,0.1118,0.084,0.0922,0.0121,0.1655,0.005,0.01,0.0407,0.1257,0.3398
26477.23,0.2549,0.1185,0.0591,0.0692,0.0121,0.1642,0.0816,0.0103,0.0127,0.2174,0.2621
27055.4,0.102,0.1239,0.0689,0.0906,0.0183,0.1615,0.15,0.005,0.0517,0.2282,0.1978
16933.54,0.3072,0.1288,0.0501,0.0644,0.0073,0.1884,0.0434,0.0167,0.0534,0.1402,0.2431
16902.03,0.3709,0.1507,0.076,0.0332,0.016,0.1191,0.0899,0.0127,0.0672,0.0644,0.2216
29042.45,0.4016,0.1206,0.0336,0.074,0.009,0.1735,0.069,0.005,0.0456,0.068,0.2375
21052.8,0.3419,0.0572,0.0499,0.0791,0.0127,0.1626,0.0673,0.0069,0.0223,0.2001,0.1888
21910.09,0.3889,0.0615,0.039,0.0489,0.006,0.1722,0.0903,0.005,0.0347,0.1535,0.1242
26392.8,0.403,0.0921,0.0789,0.0731,0.0061,0.1399,0.043,0.013,0.0329,0.1181,0.2449
28115.97,0.4556,0.0938,0.0926,0.0463,0.0115,0.1416,0.0637,0.0099,0.0387,0.0463,0.2345
28849.29,0.2134,0.13,0.1001,0.0529,0.0205,0.1885,0.0549,0.0249,0.0238,0.1911,0.1921
19270.12,0.4581,0.1004,0.0639,0.0472,0.0317,0.1523,0.0974,0.0153,0.005,0.0288,0.1882
16626.01,0.3737,0.1318,0.0809,0.0453,0.0211,0.1116,0.1635,0.0162,0.0273,0.0286,0.2234
15943.61,0.4197,0.1485,0.0826,0.0335,0.0131,0.1458,0.051,0.005,0.0385,0.0624,0.1189
21111.12,0.2848,0.1154,0.075,0.0674,0.0143,0.174,0.1611,0.0047,0.0532,0.05,0.119
18151.77,0.2955,0.149,0.0999,0.0595,0.0263,0.1912,0.0359,0.0053,0.0246,0.1128,0.3166
28800.6,0.2945,0.1276,0.0597,0.0369,0.0175,0.0994,0.0698,0.005,0.0642,0.2254,0.1803
27047.56,0.3186,0.0895,0.0595,0.0686,0.015,0.1388,0.0958,0.005,0.0454,0.1639,0.1706
16820.58,0.4566,0.0642,0.0823,0.0274,0.0242,0.1757,0.0531,0.02,0.0578,0.0388,0.242
28409.6,0.4304,0.1151,0.0817,0.0356,0.0138,0.1714,0.0783,0.011,0.0126,0.05,0.2114
20062.16,0.3459,0.1126,0.1229,0.0594,0.0163,0.1768,0.1088,0.0072,0.0363,0.0136,0.2313
29621.4,0.3503,0.1569,0.0997,0.0459,0.0208,0.108,0.0935,0.005,0.075,0.045,0.2824
18834.99,0.3934,0.0983,0.0818,0.0522,0.0099,0.1242,0.1195,0.0152,0.0557,0.05,0.2319
21481.74,0.3459,0.1351,0.0736,0.0562,0.0134,0.1191,0.0651,0.0076,0.0212,0.1628,0.2872
26743.85,0.2918,0.0351,0.0689,0.031,0.0244,0.1893,0.005,0.005,0.0298,0.3197,0.2885
22863.82,0.2542,0.1466,0.0857,0.0827,0.0178,0.1456,0.0926,0.0107,0.0439,0.1203,0.3635
23186.25,0.2965,0.1133,0.0625,0.0856,0.005,0.0779,0.0825,0.0106,0.0259,0.2404,0.2513
17849.02,0.2063,0.1101,0.0947,0.0598,0.0127,0.1118,0.1119,0.0086,0.072,0.2122,0.264
15110.37,0.3056,0.1207,0.0957,0.0599,0.0267,0.1539,0.0717,0.0094,0.0305,0.126,0.2314
21985.88,0.3351,0.072,0.1255,0.0412,0.0329,0.113,0.0287,0.0101,0.0153,0.2261,0.2953
29032.85,0.3686,0.147,0.0706,0.0177,0.0292,0.1509,0.0597,0.0306,0.0225,0.1031,0.2778
23474.29,0.3364,0.0956,0.0966,0.0496,0.0312,0.1821,0.005,0.0081,0.0546,0.1408,0.2411
18052.67,0.3239,0.1422,0.0826,0.0422,0.0073,0.0904,0.1076,0.0056,0.005,0.1931,0.145
28731.24,0.3525,0.1682,0.0796,0.0456,0.0261,0.1587,0.0228,0.005,0.044,0.0974,0.226
28224.53,0.425,0.11,0.1031,0.0489,0.0187,0.19,0.0045,0.0052,0.0447,0.05,0.2225
22263.2,0.3568,0.0986,0.0436,0.0841,0.0188,0.1288,0.0143,0.0065,0.0578,0.1907,0.1527
29231.86,0.4145,0.102,0.0812,0.0738,0.0248,0.1298,0.0982,0.0206,0.0406,0.0144,0.2683
16755.97,0.2641,0.1224,0.0704,0.0219,0.0187,0.2262,0.0684,0.0152,0.0735,0.1193,0.1846
24056.89,0.2912,0.0703,0.0735,0.0622,0.0195,0.1219,0.044,0.005,0.0518,0.2606,0.26
28727.08,0.3849,0.1453,0.0879,0.051,0.0248,0.1636,0.0067,0.0173,0.0262,0.0924,0.1805
26888.1,0.316,0.1517,0.0838,0.0265,0.019,0.186,0.1019,0.0199,0.0156,0.0796,0.2452
27074.5,0.2805,0.1197,0.0827,0.0274,0.0227,0.2375,0.0626,0.005,0.0382,0.1237,0.221
