user_idx,category,estimated_monthly_saving,spend_vs_benchmark_ratio,category_acceptance_rate,user_has_reduced_before,goal_months_remaining,gap_to_goal,category_priority_rank,category_type,relevance
43,groceries,51.09,1.0856,0.3,1,3,2761.49,4,0.15,1
43,transport,807.48,1.8295,0.35,0,3,2761.49,3,0.4,0
43,shopping,207.59,0.6306,0.6,1,3,2761.49,6,0.9,2
43,entertainment,37.35,0.2475,0.65,1,3,2761.49,9,1.0,2
43,utilities,216.27,1.249,0.25,0,3,2761.49,2,0.1,0
43,healthcare,26.29,0.6663,0.15,0,3,2761.49,5,0.05,0
43,investments,4.99,0.9231,0.2,1,3,2761.49,8,0.3,1
43,fuel,79.3,0.6256,0.4,1,3,2761.49,7,0.45,1
44,food,663.97,0.7983,0.45,0,18,5860.69,1,0.5,0
44,groceries,58.11,0.8618,0.3,1,18,5860.69,3,0.15,1
44,transport,163.28,0.8154,0.35,1,18,5860.69,6,0.4,1
44,shopping,347.62,1.3722,0.6,1,18,5860.69,5,0.9,2
44,entertainment,182.79,1.5074,0.65,1,18,5860.69,7,1.0,2
44,utilities,89.39,0.9413,0.25,0,18,5860.69,2,0.1,0
44,healthcare,129.63,1.9529,0.15,0,18,5860.69,4,0.05,0
44,investments,21.51,1.3095,0.2,1,18,5860.69,9,0.3,1
44,fuel,47.16,0.5725,0.4,0,18,5860.69,8,0.45,0
45,food,2167.39,1.4207,0.45,0,6,18798.78,1,0.5,1
45,groceries,251.52,1.1691,0.3,1,6,18798.78,3,0.15,1
45,transport,215.03,0.7497,0.35,0,6,18798.78,4,0.4,0
45,shopping,146.6,0.4487,0.6,1,6,18798.78,8,0.9,2
45,entertainment,222.09,1.4433,0.65,0,6,18798.78,6,1.0,1
45,utilities,128.41,0.9737,0.25,0,6,18798.78,2,0.1,0
45,healthcare,31.41,0.8685,0.15,0,6,18798.78,5,0.05,0
45,investments,108.42,2.3095,0.2,1,6,18798.78,7,0.3,1
45,fuel,33.22,0.3053,0.4,0,6,18798.78,9,0.45,0
46,food,801.33,0.9437,0.45,1,12,145.38,1,0.5,1
46,groceries,60.23,0.8687,0.3,1,12,145.38,3,0.15,1
46,transport,193.14,0.9153,0.35,1,12,145.38,4,0.4,1
46,shopping,182.83,0.7867,0.6,0,12,145.38,6,0.9,1
46,entertainment,22.56,0.2463,0.65,1,12,145.38,9,1.0,2
46,utilities,90.93,0.9285,0.25,0,12,145.38,2,0.1,0
46,healthcare,24.29,0.9156,0.15,0,12,145.38,7,0.05,0
46,investments,22.26,1.3333,0.2,1,12,145.38,8,0.3,1
46,fuel,159.92,1.2163,0.4,1,12,145.38,5,0.45,1
47,food,1376.8,0.9151,0.45,1,24,20485.74,1,0.5,1
47,groceries,291.34,1.2249,0.3,0,24,20485.74,2,0.15,0
47,transport,504.6,1.1378,0.35,0,24,20485.74,4,0.4,0
47,shopping,588.72,1.3078,0.6,1,24,20485.74,6,0.9,2
47,entertainment,39.61,0.2463,0.65,0,24,20485.74,9,1.0,1
47,utilities,127.24,0.8144,0.25,1,24,20485.74,3,0.1,1
47,healthcare,221.54,1.8362,0.15,0,24,20485.74,5,0.05,0
47,investments,28.53,1.2222,0.2,0,24,20485.74,8,0.3,0
47,fuel,115.71,0.6794,0.4,0,24,20485.74,7,0.45,0
48,food,1306.4,1.1213,0.45,0,3,1722.44,1,0.5,0
48,groceries,12.14,0.3245,0.3,0,3,1722.44,6,0.15,0
48,transport,159.31,0.8951,0.35,1,3,1722.44,4,0.4,1
48,shopping,419.37,1.328,0.6,1,3,1722.44,5,0.9,2
48,entertainment,43.01,0.4236,0.65,1,3,1722.44,9,1.0,2
48,utilities,40.36,0.9501,0.25,0,3,1722.44,2,0.1,0
48,healthcare,2.67,0.2233,0.15,0,3,1722.44,8,0.05,0
48,investments,3.72,1.0079,0.2,0,3,1722.44,7,0.3,0
48,fuel,467.87,2.4351,0.4,0,3,1722.44,3,0.45,0
49,food,581.24,0.7921,0.45,1,18,6212.27,1,0.5,1
49,groceries,27.65,0.911,0.3,0,18,6212.27,3,0.15,0
49,transport,281.32,1.2933,0.35,1,18,6212.27,5,0.4,1
49,shopping,108.21,0.5592,0.6,1,18,6212.27,6,0.9,2
49,entertainment,116.87,1.2525,0.65,0,18,6212.27,7,1.0,1
49,utilities,35.45,0.9027,0.25,0,18,6212.27,2,0.1,0
49,healthcare,24.3,1.0616,0.15,0,18,6212.27,4,0.05,0
49,investments,32.98,1.8769,0.2,1,18,6212.27,8,0.3,1
49,fuel,10.19,0.1256,0.4,0,18,6212.27,9,0.45,0
50,food,1042.61,1.0242,0.45,1,6,16765.34,1,0.5,1
50,groceries,99.76,1.0302,0.3,0,6,16765.34,3,0.15,0
50,transport,380.28,1.1602,0.35,0,6,16765.34,4,0.4,0
50,shopping,293.12,1.0673,0.6,1,6,16765.34,6,0.9,2
50,entertainment,79.9,0.698,0.65,1,6,16765.34,9,1.0,2
50,utilities,270.75,1.3429,0.25,1,6,16765.34,2,0.1,1
50,healthcare,52.08,0.6694,0.15,0,6,16765.34,5,0.05,0
50,investments,20.62,1.2231,0.2,0,6,16765.34,8,0.3,0
50,fuel,97.01,0.8442,0.4,0,6,16765.34,7,0.45,0
51,food,1617.81,1.0513,0.45,0,12,300.89,1,0.5,1
51,groceries,619.22,1.5306,0.3,0,12,300.89,2,0.15,0
51,transport,527.43,1.2584,0.35,1,12,300.89,5,0.4,1
51,shopping,303.25,0.8531,0.6,0,12,300.89,6,0.9,1
51,entertainment,38.24,0.2475,0.65,1,12,300.89,8,1.0,2
51,utilities,160.1,0.9537,0.25,0,12,300.89,3,0.1,0
51,healthcare,233.58,1.2115,0.15,0,12,300.89,4,0.05,0
51,investments,5.8,0.3846,0.2,0,12,300.89,8,0.3,0
51,fuel,20.55,0.1256,0.4,0,12,300.89,8,0.45,0
52,food,975.73,0.6299,0.45,1,24,18635.84,1,0.5,1
52,groceries,119.09,1.0118,0.3,0,24,18635.84,3,0.15,0
52,transport,297.96,0.9716,0.35,1,24,18635.84,5,0.4,1
52,shopping,381.33,1.0592,0.6,1,24,18635.84,6,0.9,2
52,entertainment,81.34,0.5545,0.65,1,24,18635.84,9,1.0,2
52,utilities,354.64,1.1884,0.25,1,24,18635.84,2,0.1,1
52,healthcare,111.38,1.0852,0.15,1,24,18635.84,4,0.05,1
52,investments,13.27,0.9923,0.2,1,24,18635.84,8,0.3,1
52,fuel,155.09,1.0879,0.4,1,24,18635.84,7,0.45,1
53,food,905.24,1.0045,0.45,0,3,2027.98,1,0.5,0
53,groceries,32.68,0.8539,0.3,0,3,2027.98,3,0.15,0
53,transport,305.9,1.1318,0.35,1,3,2027.98,4,0.4,1
53,shopping,263.6,1.0612,0.6,1,3,2027.98,7,0.9,2
53,entertainment,72.17,0.7228,0.65,1,3,2027.98,8,1.0,2
53,utilities,187.42,1.4034,0.25,0,3,2027.98,2,0.1,0
53,healthcare,22.48,0.7505,0.15,1,3,2027.98,5,0.05,1
53,investments,1.62,0.3615,0.2,1,3,2027.98,9,0.3,1
53,fuel,183.17,1.3442,0.4,1,3,2027.98,6,0.45,1
54,food,1267.78,1.1524,0.45,1,18,7177.01,1,0.5,1
54,groceries,70.97,0.9631,0.3,1,18,7177.01,3,0.15,1
54,transport,153.14,0.8204,0.35,0,18,7177.01,5,0.4,0
54,shopping,154.32,0.7286,0.6,1,18,7177.01,7,0.9,2
54,entertainment,60.88,0.6782,0.65,0,18,7177.01,8,1.0,1
54,utilities,93.46,1.0333,0.25,0,18,7177.01,2,0.1,0
54,healthcare,72.24,1.0842,0.15,0,18,7177.01,4,0.05,0
54,investments,2.72,0.3308,0.2,1,18,7177.01,9,0.3,1
54,fuel,150.45,1.294,0.4,0,18,7177.01,6,0.45,0
55,food,1594.65,1.1536,0.45,0,6,19295.52,1,0.5,1
55,groceries,383.24,1.5133,0.3,0,6,19295.52,2,0.15,0
55,transport,206.1,0.8154,0.35,0,6,19295.52,5,0.4,0
55,shopping,655.98,1.6076,0.6,1,6,19295.52,4,0.9,2
55,entertainment,200.15,1.3054,0.65,1,6,19295.52,7,1.0,2
55,utilities,37.77,0.7605,0.25,0,6,19295.52,3,0.1,0
55,healthcare,1.91,0.1241,0.15,0,6,19295.52,9,0.05,0
55,investments,3.75,0.746,0.2,0,6,19295.52,8,0.3,0
55,fuel,197.05,1.1603,0.4,0,6,19295.52,6,0.45,0
56,food,1184.86,0.9403,0.45,0,12,236.5,1,0.5,0
56,groceries,107.43,1.0193,0.3,0,12,236.5,3,0.15,0
56,transport,544.49,1.4935,0.35,1,12,236.5,4,0.4,1
56,shopping,450.9,1.2,0.6,0,12,236.5,6,0.9,1
56,entertainment,181.26,1.1139,0.65,1,12,236.5,7,1.0,2
56,utilities,317.59,1.1408,0.25,1,12,236.5,2,0.1,1
56,healthcare,61.49,0.808,0.15,1,12,236.5,5,0.05,1
56,investments,4.42,0.3846,0.2,0,12,236.5,9,0.3,0
56,fuel,43.05,0.3317,0.4,1,12,236.5,8,0.45,1
57,food,891.33,0.8154,0.45,1,24,17644.08,1,0.5,1
57,groceries,42.94,0.9974,0.3,1,24,17644.08,3,0.15,1
57,transport,255.34,1.0253,0.35,1,24,17644.08,4,0.4,1
57,shopping,748.39,1.6217,0.6,1,24,17644.08,5,0.9,2
57,entertainment,119.74,0.9064,0.65,0,24,17644.08,7,1.0,1
57,utilities,225.3,1.2335,0.25,1,24,17644.08,2,0.1,1
57,healthcare,1.87,0.1241,0.15,0,24,17644.08,9,0.05,0
57,investments,2.25,0.4524,0.2,0,24,17644.08,8,0.3,0
57,fuel,61.93,0.5038,0.4,1,24,17644.08,6,0.45,1
58,food,961.84,0.9985,0.45,1,3,1998.57,1,0.5,1
58,groceries,150.07,1.1914,0.3,0,3,1998.57,2,0.15,0
58,transport,447.16,1.3325,0.35,1,3,1998.57,4,0.4,1
58,shopping,260.99,0.9014,0.6,1,3,1998.57,5,0.9,2
58,entertainment,51.04,0.4286,0.65,0,3,1998.57,8,1.0,1
58,utilities,46.65,0.8462,0.25,0,3,1998.57,3,0.1,0
58,healthcare,3.54,0.2457,0.15,0,3,1998.57,7,0.05,0
58,investments,3.12,0.6746,0.2,1,3,1998.57,9,0.3,1
58,fuel,107.19,1.0153,0.4,0,3,1998.57,6,0.45,0
59,food,1144.86,0.9338,0.45,0,18,9924.82,1,0.5,0
59,groceries,221.25,1.183,0.3,0,18,9924.82,3,0.15,0
59,transport,587.25,1.5116,0.35,0,18,9924.82,4,0.4,0
59,shopping,172.7,0.5694,0.6,1,18,9924.82,8,0.9,2
59,entertainment,385.37,2.2624,0.65,1,18,9924.82,6,1.0,2
59,utilities,281.87,1.2503,0.25,0,18,9924.82,2,0.1,0
59,healthcare,51.13,0.6078,0.15,1,18,9924.82,5,0.05,1
59,investments,8.69,0.8154,0.2,1,18,9924.82,9,0.3,1
59,fuel,137.89,1.0126,0.4,0,18,9924.82,7,0.45,0
60,food,903.25,0.96,0.45,0,6,13714.85,1,0.5,0
60,groceries,98.91,1.047,0.3,0,6,13714.85,4,0.15,0
60,transport,566.74,1.6977,0.35,0,6,13714.85,2,0.4,0
60,shopping,24.68,0.102,0.6,0,6,13714.85,8,0.9,1
60,entertainment,24.47,0.2475,0.65,1,6,13714.85,8,1.0,2
60,utilities,79.95,0.7946,0.25,0,6,13714.85,5,0.1,0
60,healthcare,150.42,1.2885,0.15,0,6,13714.85,3,0.05,0
60,investments,3.55,0.3846,0.2,1,6,13714.85,8,0.3,1
60,fuel,37.79,0.4121,0.4,0,6,13714.85,6,0.45,0
61,food,616.85,0.6687,0.45,1,12,169.89,1,0.5,1
61,groceries,61.17,0.8119,0.3,0,12,169.89,4,0.15,0
61,transport,156.21,0.7468,0.35,1,12,169.89,6,0.4,1
61,shopping,487.32,1.5388,0.6,1,12,169.89,5,0.9,2
61,entertainment,168.82,1.3465,0.65,0,12,169.89,8,1.0,1
61,utilities,283.05,1.3782,0.25,1,12,169.89,2,0.1,1
61,healthcare,142.72,1.1027,0.15,1,12,169.89,3,0.05,1
61,investments,3.41,0.3846,0.2,1,12,169.89,9,0.3,1
61,fuel,67.16,0.7412,0.4,0,12,169.89,7,0.45,0
62,food,1017.85,0.9068,0.45,0,24,18420.48,1,0.5,0
62,groceries,40.11,0.9496,0.3,0,24,18420.48,3,0.15,0
62,transport,438.37,1.2442,0.35,1,24,18420.48,4,0.4,1
62,shopping,415.34,1.1245,0.6,1,24,18420.48,6,0.9,2
62,entertainment,299.63,1.8069,0.65,0,24,18420.48,7,1.0,1
62,utilities,43.26,0.8286,0.25,0,24,18420.48,2,0.1,0
62,healthcare,31.76,0.8152,0.15,0,24,18420.48,5,0.05,0
62,investments,1.83,0.3846,0.2,0,24,18420.48,9,0.3,0
62,fuel,84.81,0.6759,0.4,0,24,18420.48,8,0.45,0
63,food,2106.94,1.1325,0.45,1,3,2573.14,1,0.5,2
63,groceries,100.7,0.7082,0.3,0,3,2573.14,4,0.15,0
63,transport,564.26,1.2453,0.35,0,3,2573.14,3,0.4,0
63,shopping,638.38,1.4286,0.6,1,3,2573.14,5,0.9,2
63,entertainment,102.63,0.6404,0.65,0,3,2573.14,7,1.0,1
63,utilities,159.11,0.975,0.25,0,3,2573.14,2,0.1,0
63,healthcare,81.13,1.2184,0.15,0,3,2573.14,6,0.05,0
63,investments,6.14,0.3968,0.2,0,3,2573.14,9,0.3,0
63,fuel,39.63,0.2265,0.4,0,3,2573.14,8,0.45,0
64,food,2196.31,1.2668,0.45,0,18,11452.86,1,0.5,1
64,groceries,55.91,0.461,0.3,0,18,11452.86,5,0.15,0
64,transport,163.72,0.5801,0.35,0,18,11452.86,7,0.4,0
64,shopping,344.12,1.0082,0.6,1,18,11452.86,6,0.9,2
64,entertainment,114.34,0.8218,0.65,1,18,11452.86,9,1.0,2
64,utilities,126.69,0.9095,0.25,0,18,11452.86,2,0.1,0
64,healthcare,207.48,1.1181,0.15,1,18,11452.86,3,0.05,1
64,investments,54.66,1.8077,0.2,1,18,11452.86,8,0.3,1
64,fuel,574.06,2.0879,0.4,0,18,11452.86,4,0.45,0
65,food,840.23,1.0952,0.45,0,6,14363.57,1,0.5,0
65,groceries,32.8,0.9828,0.3,1,6,14363.57,3,0.15,1
65,transport,191.82,1.0164,0.35,1,6,14363.57,4,0.4,1
65,shopping,168.33,0.6922,0.6,1,6,14363.57,7,0.9,2
65,entertainment,100.72,1.0837,0.65,1,6,14363.57,8,1.0,2
65,utilities,44.33,1.0823,0.25,0,6,14363.57,2,0.1,0
65,healthcare,43.77,1.201,0.15,0,6,14363.57,5,0.05,0
65,investments,1.67,0.3968,0.2,1,6,14363.57,9,0.3,1
65,fuel,157.36,1.2265,0.4,0,6,14363.57,6,0.45,0
66,food,944.64,0.941,0.45,1,12,263.68,1,0.5,1
66,groceries,181.36,1.1657,0.3,1,12,263.68,3,0.15,1
66,transport,480.95,1.421,0.35,0,12,263.68,4,0.4,0
66,shopping,436.6,1.2113,0.6,1,12,263.68,5,0.9,2
66,entertainment,109.89,0.9064,0.65,0,12,263.68,8,1.0,1
66,utilities,217.42,1.33,0.25,0,12,263.68,2,0.1,0
66,healthcare,12.2,0.7395,0.15,0,12,263.68,7,0.05,0
66,investments,21.95,1.4365,0.2,0,12,263.68,9,0.3,0
66,fuel,209.57,1.2137,0.4,0,12,263.68,6,0.45,0
67,food,1257.13,1.1786,0.45,0,24,10964.07,1,0.5,0
67,groceries,59.36,0.8429,0.3,0,24,10964.07,3,0.15,0
67,transport,206.84,1.0582,0.35,0,24,10964.07,4,0.4,0
67,shopping,95.66,0.4406,0.6,0,24,10964.07,6,0.9,1
67,entertainment,46.88,0.532,0.65,1,24,10964.07,8,1.0,2
67,utilities,77.99,0.859,0.25,0,24,10964.07,2,0.1,0
67,healthcare,49.69,1.129,0.15,0,24,10964.07,5,0.05,0
67,investments,2.76,0.3968,0.2,0,24,10964.07,9,0.3,0
67,fuel,43.66,0.5216,0.4,0,24,10964.07,7,0.45,0
68,food,2344.17,1.369,0.45,0,3,2379.68,1,0.5,1
68,groceries,100.07,0.8757,0.3,0,3,2379.68,3,0.15,0
68,transport,270.57,0.9961,0.35,1,3,2379.68,5,0.4,1
68,shopping,119.35,0.3776,0.6,0,3,2379.68,7,0.9,1
68,entertainment,129.1,0.9307,0.65,0,3,2379.68,6,1.0,1
68,utilities,125.8,0.9946,0.25,0,3,2379.68,2,0.1,0
68,healthcare,80.01,0.9107,0.15,1,3,2379.68,4,0.05,1
68,investments,4.58,0.3615,0.2,1,3,2379.68,9,0.3,1
68,fuel,22.52,0.1457,0.4,0,3,2379.68,8,0.45,0
69,food,1051.39,0.9039,0.45,1,18,12296.21,1,0.5,1
69,groceries,188.41,1.3434,0.3,0,18,12296.21,3,0.15,0
69,transport,208.55,0.8062,0.35,0,18,12296.21,5,0.4,0
69,shopping,243.28,0.7306,0.6,0,18,12296.21,7,0.9,1
69,entertainment,202.75,1.203,0.65,1,18,12296.21,8,1.0,2
69,utilities,237.01,1.285,0.25,0,18,12296.21,2,0.1,0
69,healthcare,33.58,0.9333,0.15,1,18,12296.21,4,0.05,1
69,investments,22.01,1.4,0.2,0,18,12296.21,9,0.3,0
69,fuel,229.26,1.2186,0.4,0,18,12296.21,6,0.45,0
70,food,793.73,0.6887,0.45,0,6,15276.65,1,0.5,0
70,groceries,93.19,0.9505,0.3,0,6,15276.65,3,0.15,0
70,transport,413.94,1.3088,0.35,1,6,15276.65,5,0.4,1
70,shopping,418.69,1.2735,0.6,1,6,15276.65,6,0.9,2
70,entertainment,239.47,1.6287,0.65,1,6,15276.65,7,1.0,2
70,utilities,113.78,1.0449,0.25,1,6,15276.65,2,0.1,1
70,healthcare,81.88,1.0544,0.15,0,6,15276.65,4,0.05,0
70,investments,47.58,1.5846,0.2,0,6,15276.65,9,0.3,0
70,fuel,83.75,0.7764,0.4,0,6,15276.65,8,0.45,0
71,food,1821.52,1.1575,0.45,0,12,225.21,1,0.5,1
71,groceries,122.92,1.0833,0.3,0,12,225.21,2,0.15,0
71,transport,263.45,1.0796,0.35,0,12,225.21,4,0.4,0
71,shopping,515.73,1.4306,0.6,1,12,225.21,5,0.9,2
71,entertainment,127.68,0.9655,0.65,1,12,225.21,8,1.0,2
71,utilities,99.71,0.7537,0.25,0,12,225.21,3,0.1,0
71,healthcare,22.74,0.665,0.15,0,12,225.21,7,0.05,0
71,investments,27.43,1.3333,0.2,1,12,225.21,9,0.3,1
71,fuel,140.29,1.0331,0.4,0,12,225.21,6,0.45,0
72,food,742.32,0.7154,0.45,0,24,13542.56,1,0.5,0
72,groceries,238.0,1.1588,0.3,1,24,13542.56,3,0.15,1
72,transport,188.58,0.7484,0.35,1,24,13542.56,5,0.4,1
72,shopping,300.89,1.0604,0.6,0,24,13542.56,6,0.9,1
72,entertainment,154.07,1.1872,0.65,1,24,13542.56,8,1.0,2
72,utilities,254.51,1.2706,0.25,1,24,13542.56,2,0.1,1
72,healthcare,71.42,1.4789,0.15,0,24,13542.56,4,0.05,0
72,investments,3.9,0.3968,0.2,1,24,13542.56,9,0.3,1
72,fuel,77.67,0.687,0.4,0,24,13542.56,7,0.45,0
73,food,1423.1,1.0462,0.45,1,3,2573.0,1,0.5,1
73,groceries,264.96,1.2317,0.3,0,3,2573.0,3,0.15,0
73,transport,333.85,1.0543,0.35,1,3,2573.0,4,0.4,1
73,shopping,734.0,1.5959,0.6,1,3,2573.0,5,0.9,2
73,entertainment,412.13,2.1287,0.65,0,3,2573.0,7,1.0,1
73,utilities,333.07,1.2381,0.25,1,3,2573.0,2,0.1,1
73,healthcare,50.5,0.5062,0.15,1,3,2573.0,6,0.05,1
73,investments,5.85,0.4923,0.2,1,3,2573.0,9,0.3,1
73,fuel,126.16,0.7814,0.4,0,3,2573.0,8,0.45,0
74,food,981.68,0.8437,0.45,0,18,7390.13,1,0.5,0
74,groceries,232.73,1.2343,0.3,0,18,7390.13,2,0.15,0
74,transport,241.62,0.9355,0.35,1,18,7390.13,4,0.4,1
74,shopping,181.07,0.5835,0.6,1,18,7390.13,6,0.9,2
74,entertainment,30.67,0.2463,0.65,1,18,7390.13,8,1.0,2
74,utilities,101.6,0.8495,0.25,0,18,7390.13,3,0.1,0
74,healthcare,25.56,0.7395,0.15,0,18,7390.13,5,0.05,0
74,investments,4.23,0.3968,0.2,0,18,7390.13,8,0.3,0
74,fuel,65.08,0.4733,0.4,0,18,7390.13,7,0.45,0
75,food,2652.87,1.2909,0.45,1,6,24287.2,1,0.5,2
75,groceries,130.9,0.9751,0.3,0,6,24287.2,3,0.15,0
75,transport,348.22,0.9987,0.35,0,6,24287.2,4,0.4,0
75,shopping,588.76,1.159,0.6,1,6,24287.2,5,0.9,2
75,entertainment,199.53,1.069,0.65,1,6,24287.2,8,1.0,2
75,utilities,415.86,1.1484,0.25,1,6,24287.2,2,0.1,1
75,healthcare,31.51,0.6228,0.15,1,6,24287.2,7,0.05,1
75,investments,35.53,1.1825,0.2,1,6,24287.2,9,0.3,1
75,fuel,285.47,1.1654,0.4,1,6,24287.2,6,0.45,1
76,food,864.26,0.9292,0.45,0,12,170.15,1,0.5,0
76,groceries,73.95,0.8755,0.3,1,12,170.15,3,0.15,1
76,transport,357.85,1.1517,0.35,1,12,170.15,4,0.4,1
76,shopping,246.77,0.9376,0.6,0,12,170.15,7,0.9,1
76,entertainment,85.18,0.803,0.65,0,12,170.15,8,1.0,1
76,utilities,100.09,0.886,0.25,0,12,170.15,2,0.1,0
76,healthcare,52.41,1.2457,0.15,1,12,170.15,6,0.05,1
76,investments,3.68,0.3968,0.2,0,12,170.15,9,0.3,0
76,fuel,212.05,1.4224,0.4,1,12,170.15,5,0.45,1
77,food,833.58,0.8614,0.45,1,24,13775.57,1,0.5,1
77,groceries,194.71,1.1671,0.3,0,24,13775.57,2,0.15,0
77,transport,199.55,1.0866,0.35,0,24,13775.57,6,0.4,0
77,shopping,571.5,1.7531,0.6,0,24,13775.57,5,0.9,1
77,entertainment,69.34,0.6881,0.65,1,24,13775.57,8,1.0,2
77,utilities,71.42,0.7109,0.25,0,24,13775.57,4,0.1,0
77,healthcare,158.44,1.3542,0.15,1,24,13775.57,3,0.05,1
77,investments,4.51,0.4692,0.2,1,24,13775.57,9,0.3,1
77,fuel,158.69,1.1482,0.4,1,24,13775.57,7,0.45,1
78,food,888.7,0.7944,0.45,1,3,2049.08,1,0.5,1
78,groceries,46.28,1.0336,0.3,0,3,2049.08,2,0.15,0
78,transport,136.71,0.5814,0.35,1,3,2049.08,6,0.4,1
78,shopping,197.19,0.6327,0.6,1,3,2049.08,7,0.9,2
78,entertainment,72.96,0.5743,0.65,0,3,2049.08,8,1.0,1
78,utilities,39.54,0.7639,0.25,0,3,2049.08,3,0.1,0
78,healthcare,39.39,1.0821,0.15,0,3,2049.08,4,0.05,0
78,investments,4.19,0.7615,0.2,0,3,2049.08,9,0.3,0
78,fuel,239.15,1.3543,0.4,0,3,2049.08,5,0.45,0
79,food,1451.46,1.6845,0.45,0,18,7844.89,1,0.5,0
79,groceries,179.05,1.2338,0.3,0,18,7844.89,2,0.15,0
79,transport,435.72,1.1831,0.35,0,18,7844.89,4,0.4,0
79,shopping,308.45,0.6844,0.6,0,18,7844.89,5,0.9,1
79,entertainment,117.6,0.5307,0.65,1,18,7844.89,9,1.0,2
79,utilities,151.62,1.3186,0.25,0,18,7844.89,3,0.1,0
79,healthcare,31.09,0.9197,0.15,1,18,7844.89,7,0.05,1
79,investments,18.71,0.3438,0.2,0,18,7844.89,8,0.3,0
79,fuel,134.07,0.8718,0.4,0,18,7844.89,6,0.45,0
80,food,1390.37,1.0755,0.45,0,6,22235.22,1,0.5,0
80,groceries,138.21,1.0017,0.3,0,6,22235.22,3,0.15,0
80,transport,314.22,1.0233,0.35,1,6,22235.22,5,0.4,1
80,shopping,532.05,1.2327,0.6,0,6,22235.22,6,0.9,1
80,entertainment,239.98,1.3416,0.65,1,6,22235.22,7,1.0,2
80,utilities,176.61,1.049,0.25,1,6,22235.22,2,0.1,1
80,healthcare,92.07,0.8316,0.15,1,6,22235.22,4,0.05,1
80,investments,62.27,1.7538,0.2,1,6,22235.22,9,0.3,1
80,fuel,87.7,0.6106,0.4,1,6,22235.22,8,0.45,1
81,food,1531.81,0.9482,0.45,0,12,291.39,1,0.5,1
81,groceries,139.84,1.0445,0.3,1,12,291.39,3,0.15,1
81,transport,598.46,1.345,0.35,1,12,291.39,4,0.4,1
81,shopping,331.16,0.8592,0.6,1,12,291.39,7,0.9,2
81,entertainment,162.4,1.005,0.65,1,12,291.39,9,1.0,2
81,utilities,142.48,0.8537,0.25,1,12,291.39,2,0.1,1
81,healthcare,86.48,0.8696,0.15,0,12,291.39,5,0.05,0
81,investments,65.32,1.7538,0.2,1,12,291.39,8,0.3,1
81,fuel,251.2,1.1005,0.4,1,12,291.39,6,0.45,1
82,food,1810.79,1.1558,0.45,1,24,20798.4,1,0.5,2
82,groceries,30.85,0.6675,0.3,0,24,20798.4,5,0.15,0
82,transport,483.39,1.4199,0.35,1,24,20798.4,3,0.4,1
82,shopping,262.85,0.8571,0.6,1,24,20798.4,7,0.9,2
82,entertainment,194.03,1.2574,0.65,0,24,20798.4,8,1.0,1
82,utilities,62.91,1.0639,0.25,1,24,20798.4,2,0.1,1
82,healthcare,32.28,0.8285,0.15,0,24,20798.4,4,0.05,0
82,investments,4.78,0.8077,0.2,0,24,20798.4,9,0.3,0
82,fuel,340.06,1.6131,0.4,1,24,20798.4,6,0.45,1
83,food,1375.53,0.9464,0.45,1,3,2588.51,1,0.5,1
83,groceries,154.33,1.0798,0.3,0,3,2588.51,2,0.15,0
83,transport,549.61,1.2832,0.35,0,3,2588.51,4,0.4,0
83,shopping,278.82,0.7243,0.6,1,3,2588.51,6,0.9,2
83,entertainment,342.74,1.5764,0.65,1,3,2588.51,7,1.0,2
83,utilities,141.15,0.8043,0.25,1,3,2588.51,3,0.1,1
83,healthcare,226.68,1.8685,0.15,0,3,2588.51,5,0.05,0
83,investments,5.91,0.3968,0.2,0,3,2588.51,9,0.3,0
83,fuel,134.23,0.7328,0.4,1,3,2588.51,8,0.45,1
84,food,1376.98,1.0223,0.45,1,18,10168.73,1,0.5,1
84,groceries,65.47,0.5056,0.3,0,18,10168.73,4,0.15,0
84,transport,506.95,1.196,0.35,1,18,10168.73,3,0.4,1
84,shopping,292.66,0.8431,0.6,1,18,10168.73,6,0.9,2
84,entertainment,56.23,0.3793,0.65,0,18,10168.73,8,1.0,1
84,utilities,298.27,1.2308,0.25,1,18,10168.73,2,0.1,1
84,healthcare,5.86,0.1241,0.15,1,18,10168.73,9,0.05,1
84,investments,8.74,0.6508,0.2,1,18,10168.73,7,0.3,1
84,fuel,289.84,1.3486,0.4,0,18,10168.73,5,0.45,0
85,food,821.77,1.0408,0.45,1,6,14308.48,1,0.5,1
85,groceries,42.08,0.8657,0.3,1,6,14308.48,3,0.15,1
85,transport,124.11,0.7028,0.35,1,6,14308.48,5,0.4,1
85,shopping,218.87,0.9796,0.6,1,6,14308.48,6,0.9,2
85,entertainment,233.98,1.9059,0.65,1,6,14308.48,7,1.0,2
85,utilities,148.09,1.1986,0.25,1,6,14308.48,2,0.1,1
85,healthcare,33.1,0.9856,0.15,0,6,14308.48,4,0.05,0
85,investments,1.92,0.3846,0.2,0,6,14308.48,9,0.3,0
85,fuel,22.14,0.2387,0.4,0,6,14308.48,8,0.45,0
86,food,2632.76,1.1882,0.45,1,12,318.11,1,0.5,2
86,groceries,133.29,0.9555,0.3,0,12,318.11,3,0.15,0
86,transport,318.0,0.8501,0.35,0,12,318.11,5,0.4,0
86,shopping,346.68,0.9265,0.6,1,12,318.11,7,0.9,2
86,entertainment,295.67,1.4604,0.65,0,12,318.11,8,1.0,1
